name,ID,father,mother,spouse,lover,issue,allegiance,affiliated
Beldon,Beldon,,,,,,Citadel;House_Lannister,Gerold_Lannister;Tytos_Lannister;Ellyn_Reyne;Jeyne_Marbrand;Tion_Lannister;Walderan_Tarbeck;Rohanne_Webber;Cerelle_Lannister_(daughter_of_Tybolt);Jason_Lannister_(son_of_Gerold);Marla_Prester;Creylen
Lord Belgrave,Lord_Belgrave,,,,,,House_Belgrave,Baelor_I_Targaryen
Belicho,Belicho,,,,,,Tiger,
Belicho Staegone,Belicho_Staegone,,,,,,,Belicho;Doniphos_Paenymion;Alios_Qhaedar;Parquello_Vaelaros
Belis,Belis,,,,,,Alchemists'_Guild,Aerys_II_Targaryen;Rossart;Garigus;Jaime_Lannister
Bella,Bella,Robert_I_Baratheon,,,,,Peach,Robert_I_Baratheon;Leslyn;Jon_Connington;Arya_Stark;Gendry;Jack-Be-Lucky;Ormund_Baratheon;Rhaelle_Targaryen;Steffon_Baratheon;Cassana_Estermont;Cersei_Lannister;Renly_Baratheon;Margaery_Tyrell;Stannis_Baratheon;Selyse_Florent;Joffrey_Baratheon;Tommen_Baratheon;Myrcella_Baratheon;Shireen_Baratheon;Mya_Stone;Edric_Storm;Barra
Bellegere Otherys,Bellegere_Otherys,,,,Aegon_IV_Targaryen,Bellenora_Otherys;Narha_Otherys;Balerion_Otherys,House_Otherys,Aegon_IV_Targaryen;Bellenora_Otherys;Narha_Otherys;Balerion_Otherys;Naerys_Targaryen;Baelor_I_Targaryen;Bellonara_Otherys;Meralyn;Arya_Stark;Yandel
Bellegere Otherys,Bellegere_Otherys_(Courtesan),,Bellonara_Otherys,,,,House_Otherys,Bellegere_Otherys;Bellonara_Otherys;Aegon_IV_Targaryen;Arya_Stark;Daughter_of_the_Dusk;Harys_Swyft;Meralyn;Bellenora_Otherys;Narha_Otherys;Balerion_Otherys
Bellena Hawick,Bellena_Hawick,,,Hosteen_Frey,,Arwood_Frey,House_Hawick;House_Frey,Hosteen_Frey;Arwood_Frey;Walder_Frey;Amarei_Crakehall;Lucias_Vypren;Lythene_Frey;Symond_Frey;Betharios_of_Braavos;Ryella_Royce;Damon_Vypren;Elyana_Vypren;Jon_Wylde;Alesander_Frey;Alyx_Frey;Bradamar_Frey;Ryella_Frey;Androw_Frey;Alyn_Frey;Hostella_Frey;Rickard_Wylde;Danwell_Frey;Wynafrei_Whent;Merrett_Frey;Mariya_Darry;Pate_of_the_Blue_Fork;Amerei_Frey;Lancel_Lannister;Walda_Frey_(daughter_of_Merrett);Roose_Bolton;Marissa_Frey;Walder_Frey_(son_of_Merrett);Geremy_Frey;Carolei_Waynwood;Raymund_Frey;Beony_Beesbury;Sandor_Frey;Cynthea_Frey;Robert_Frey_(son_of_Raymund);Malwyn_Frey;Sarra_Frey;Serra_Frey;Cersei_Frey;Jaime_Frey;Tywin_Frey_(son_of_Raymund)
Bello,Bello,,,,,,,
Bellenora Otherys,Bellenora_Otherys,Aegon_IV_Targaryen,Bellegere_Otherys,,,,House_Otherys,Bellonara_Otherys;Aegon_IV_Targaryen;Bellegere_Otherys;Naerys_Targaryen;Narha_Otherys;Balerion_Otherys;Meralyn
Bellonara Otherys,Bellonara_Otherys,,,,,,House_Otherys,Bellenora_Otherys;Bellegere_Otherys_(Courtesan);Bellegere_Otherys;Aegon_IV_Targaryen;Narha_Otherys;Balerion_Otherys
Belthasar Bolton,Belthasar_Bolton,,,,,,House_Bolton,
Belwas,Belwas,,,,,,House_Targaryen;Queensguard;Ruling_council_of_Meereen,Daenerys_Targaryen;Illyrio_Mopatis;Barristan_Selmy;Jorah_Mormont;Viserys_Targaryen;Prendahl_na_Ghezn;Oznak_zo_Pahl;Drogo;Aerys_II_Targaryen;Ghael;Hizdahr_zo_Loraq;Jhiqui;Spotted_Cat;Aggo;Jhogo;Rakharo
Ben,Ben,,,,,,,Jeyne_Heddle;Willow_Heddle;Gendry
Ben,Ben_(Big_Belly),,,,,,Kingswood_Brotherhood,Aerys_II_Targaryen;Sumner_Crakehall;Jaime_Lannister
Ben Beesbury,Ben_Beesbury,,,,,Alton_Beesbury,House_Beesbury,Alton_Beesbury;Robert_I_Baratheon;Doran_Martell;Arianne_Martell;Warryn_Beesbury;Alan_Beesbury
Ben Blackthumb,Ben_Blackthumb,,,,,,House_Lothston;House_Whent;House_Lannister,Shella_Whent;Tywin_Lannister;Pia;Jaime_Lannister;Gendry;Arya_Stark
Ben Bones,Ben_Bones,,,,,,House_Bolton,Ramsay_Snow;Walder_Frey_(son_of_Merrett);Walder_Frey_(son_of_Jammos);Theon_Greyjoy;Arnolf_Karstark;Hother_Umber;Mance_Rayder
Ben Bushy,Ben_Bushy,,,,,,House_Bushy,Renly_Baratheon;Brienne_Tarth;Randyll_Tarly;Hyle_Hunt;Edmund_Ambrose
Ben Buttercakes,Ben_Buttercakes,,,,,,,Gyldayn;Rickard_Thorne;Maelor_Targaryen;Ormund_Hightower;Sly_(stableboy)
Ben Coldwater,Ben_Coldwater,,,,,,House_Coldwater,Sansa_Stark
Ben Plumm,Ben_Plumm,,,,,,House_of_Pahl;Second_Sons,Ossifer_Plumm;Elaena_Targaryen;Aegon_IV_Targaryen;Daenerys_Targaryen;Tyrion_Lannister;Viserys_Plumm;Oznak_zo_Pahl;Mero;Penny;Cersei_Lannister;Yezzan_zo_Qaggaz;Jorah_Mormont;Petyr_Plumm;Maynard_Plumm;Philip_Plumm;Dennis_Plumm;Peter_Plumm;Harwyn_Plumm;Daario_Naharis
Bendamure,Bendamure,,,,,,Citadel,Alyn_Velaryon
Benedar Belmore,Benedar_Belmore,,,,,,House_Belmore;Lords_Declarant,Petyr_Baelish;Yohn_Royce;Lysa_Arryn;Robert_Arryn;Lyonel_Corbray;Gerold_Grafton;Harrold_Hardyng;Sansa_Stark
Benedict,Benedict,,,,,,Citadel,Renly_Baratheon;Balon_Greyjoy
Benedict Blackmont,Benedict_Blackmont,,,,,,,Nymeria;Larra_Blackmont
Benedict Broom,Benedict_Broom,,,,,,House_Broom;House_Lannister,Alastor_Reyne;Tywin_Lannister;Cersei_Lannister
Benedict I Justman,Benedict_I_Justman,,,,,Benedict_II_Justman,,Benedict_II_Justman;Bernarr_II_Justman;Tristifer_V_Mudd
Benedict II Justman,Benedict_II_Justman,Benedict_I_Justman,,,,,,Benedict_I_Justman;Bernarr_II_Justman
Benedict Royce,Benedict_Royce,Raymar_Royce,,Jocelyn_Stark,,,House_Royce;House_Royce_of_the_Gates_of_the_Moon,Raymar_Royce;Jocelyn_Stark;Nestor_Royce
Benerro,Benerro,,,,,,R'hllor,Moqorro;Daenerys_Targaryen;Azor_Ahai;Tyrion_Lannister;Haldon;Qavo_Nogarys;Jorah_Mormont;Jon_Connington;Victarion_Greyjoy;Myrcella_Baratheon;Grazdan_mo_Eraz;Widow_of_the_waterfront
Benethon Scales,Benethon_Scales,,,,,,House_Scales;House_Baratheon_of_Dragonstone;Queen's_men,Stannis_Baratheon;Selyse_Florent;Jon_Snow
Benfred Tallhart,Benfred_Tallhart,Helman_Tallhart,,,,,House_Tallhart;Wild_Hares,Helman_Tallhart;Robb_Stark;Theon_Greyjoy;Eddard_Stark;Leobald_Tallhart;Rodrik_Cassel;Aeron_Greyjoy;Berena_Hornwood;Eddara_Tallhart;Brandon_Tallhart;Beren_Tallhart
Benfrey Frey,Benfrey_Frey,Walder_Frey,Bethany_Rosby,Jyanna_Frey,,Della_Frey;Osmund_Frey,House_Frey,Walder_Frey;Bethany_Rosby;Jyanna_Frey;Della_Frey;Osmund_Frey;Roslin_Frey;Edmure_Tully;Dacey_Mormont;Perwyn_Frey;Willamen_Frey;Eon_Hunter;Olyvar_Frey;Robb_Stark;Brenett;Catelyn_Stark
Benifer,Benifer,,,,,,Citadel;House_Targaryen,Aerea_Targaryen;Maegor_I_Targaryen;Jaehaerys_I_Targaryen;Desmond_(Grand_Maester);Clarisse_Dayne;Lucamore_Strong;Barth;Elysar;Rogar_Baratheon;Ollidar;Lyonce;Gawen;Myros;Allar;Runciter;Mellos;Orwyle;Munkun;Alford;Kaeth;Ellendor;Merion;Pycelle;Aethelmure;Clegg;Greydon;Lucan_(Grand_Maester);Malleon;Gerardys;Lucas_Harroway;Edwell_Celtigar;Aethan_Velaryon;Daemon_Velaryon_(son_of_Aethan);Alton_Butterwell;Tyanna_of_the_Tower;Alyssa_Velaryon;Myles_Smallwood;Ryam_Redwyne;Otto_Hightower;Gyles_Morrigen;Manfryd_Redwyne;Corlys_Velaryon;Prentys_Tully;Albin_Massey;Rodrik_Arryn;Aemon_Targaryen_(son_of_Jaehaerys_I);Rego_Draz;Martyn_Tyrell;Lyman_Beesbury;Qarl_Corbray;Mattheus;Alysanne_Targaryen;Florence_Fossoway
Benjamin Avery,Benjamin_Avery,,,,,,,Daeron_II_Targaryen
Benjen Stark,Benjen_Stark,Rickard_Stark,Lyarra_Stark,,,,House_Stark;Night's_Watch,Rickard_Stark;Lyarra_Stark;Eddard_Stark;Jeor_Mormont;Denys_Mallister;Jon_Snow;Mance_Rayder;Brandon_Stark;Lyanna_Stark;Howland_Reed;Rhaegar_Targaryen;Robb_Stark;Craster;Bran_Stark;Qhorin_Halfhand;Robert_I_Baratheon;Luwin;Tyrion_Lannister;Jyck;Morrec;Yoren;Waymar_Royce;Jaremy_Rykker;Othor;Jafer_Flowers;Dywen;Hake;Thoren_Smallwood;Ygritte;Alliser_Thorne;Othell_Yarwyck;Jack_Bulwer;Arya_Stark;Hullen;Catelyn_Stark;Janos_Slynt;Beron_Stark;Lorra_Royce;Donnor_Stark;Lyanne_Glover;Willam_Stark;Melantha_Blackwood;Artos_Stark;Lysara_Karstark;Berena_Stark;Alysanne_Stark;Errold_Stark;Rodrik_Stark_(son_of_Beron);Arya_Flint;Brandon_Stark_(son_of_Willam);Edwyle_Stark;Marna_Locke;Jocelyn_Stark;Benedict_Royce;Brandon_Stark_(son_of_Artos);Benjen_Stark_(son_of_Artos);Harrold_Rogers;Branda_Stark;Jeyne_Westerling;Sansa_Stark;Rickon_Stark;Benton_Glover
Benjen the Bitter,Benjen_Stark_(Bitter),,,,,,,
Benjen the Sweet,Benjen_Stark_(Sweet),,,,,,,
Benjen Stark,Benjen_Stark_(lord),,,Lysa_Locke,,Rickon_Stark_(son_of_Benjen);Bennard_Stark,House_Stark,Lysa_Locke;Rickon_Stark_(son_of_Benjen);Bennard_Stark;Viserys_I_Targaryen;Ellard_Stark;Brandon_Stark_(father_of_Walton);Walton_Stark_(son_of_Brandon);Alaric_Stark;Lady_Mormont_(wife_of_Alaric_Stark);Alarra_Stark;Edric_Stark;Gilliane_Glover;Margaret_Karstark;Benjen_Stark_(son_of_Bennard);Brandon_Stark_(son_of_Bennard);Elric_Stark;Sara_Snow;Alysanne_Blackwood;Arra_Norrey;Cregan_Stark;Lynara_Stark;Sarra_Stark;Alys_Stark;Raya_Stark;Myriah_Stark;Rickon_Stark_(son_of_Cregan);Jeyne_Manderly;Robyn_Ryswell;Jonnel_Stark;Lyanna_Stark_(daughter_of_Cregan);Barthogan_Stark;Alys_Karstark_(wife_of_Brandon);Brandon_Stark_(son_of_Cregan);Wylla_Fenn;Sansa_Stark_(daughter_of_Rickon);Lonnel_Snow;Jon_Umber_(husband_of_Serena);Serena_Stark;Edric_Stark_(son_of_Cregan);Torrhen_Stark_(son_of_Edric);Cregard_Stark;Arrana_Stark;Osric_Umber;Argelle_Stark;Robard_Cerwyn;Myriame_Manderly;Rodwell_Stark;Beron_Stark;Lorra_Royce;Arsa_Stark;Torrhen_Stark;Brandon_Stark_(the_Boisterous);Roderick_Stark;Donnor_Stark;Willam_Stark;Edwyle_Stark;Rickard_Stark;Eddard_Stark;Robb_Stark;Bran_Stark;Sansa_Stark;Jeyne_Poole
Benjen Stark,Benjen_Stark_(son_of_Artos),Artos_Stark,Lysara_Karstark,,,,House_Stark,Artos_Stark;Lysara_Karstark;Brandon_Stark_(son_of_Artos);Beron_Stark;Lorra_Royce;Donnor_Stark;Lyanne_Glover;Willam_Stark;Melantha_Blackwood;Berena_Stark;Alysanne_Stark;Errold_Stark;Rodrik_Stark_(son_of_Beron);Arya_Flint;Brandon_Stark_(son_of_Willam);Edwyle_Stark;Marna_Locke;Jocelyn_Stark;Benedict_Royce;Harrold_Rogers;Branda_Stark;Rickard_Stark;Lyarra_Stark;Brandon_Stark;Catelyn_Stark;Eddard_Stark;Lyanna_Stark;Benjen_Stark;Jeyne_Westerling;Robb_Stark;Sansa_Stark;Tyrion_Lannister;Arya_Stark;Bran_Stark;Rickon_Stark;Jon_Snow
Benjen Stark,Benjen_Stark_(son_of_Bennard),Bennard_Stark,Margaret_Karstark,,,,House_Stark,Bennard_Stark;Margaret_Karstark;Benjen_Stark_(lord);Cregan_Stark;Lysa_Locke;Rickon_Stark_(son_of_Benjen);Gilliane_Glover;Brandon_Stark_(son_of_Bennard);Elric_Stark;Sara_Snow;Alysanne_Blackwood;Arra_Norrey;Lynara_Stark;Sarra_Stark;Alys_Stark;Raya_Stark;Myriah_Stark;Rickon_Stark_(son_of_Cregan);Jeyne_Manderly;Robyn_Ryswell;Jonnel_Stark;Lyanna_Stark_(daughter_of_Cregan);Barthogan_Stark;Alys_Karstark_(wife_of_Brandon);Brandon_Stark_(son_of_Cregan);Wylla_Fenn;Sansa_Stark_(daughter_of_Rickon);Lonnel_Snow;Jon_Umber_(husband_of_Serena);Serena_Stark;Edric_Stark_(son_of_Cregan);Torrhen_Stark_(son_of_Edric);Cregard_Stark;Arrana_Stark;Osric_Umber;Argelle_Stark;Robard_Cerwyn;Myriame_Manderly;Rodwell_Stark;Beron_Stark;Lorra_Royce;Arsa_Stark
Benjicot,Benjicot,,,,,,,Robert_Arryn;Harrold_Hardyng;Saffron
Benjicot Branch,Benjicot_Branch,,,,,,House_Branch,Sybelle_Glover;Stannis_Baratheon
Benjicot Blackwood,Benjicot_Blackwood,Samwell_Blackwood,,,,,House_Blackwood;Blacks;Lads,Edmund_Blackwood;Samwell_Blackwood;Aegon_III_Targaryen;Aemond_Targaryen;Rhaenyra_Targaryen;Criston_Cole;Billy_Burley;Kermit_Tully;Oscar_Tully;Borros_Baratheon;Alysanne_Blackwood;Cregan_Stark;Unwin_Peake;Myrielle_Peake;Jaehaera_Targaryen;Daenaera_Velaryon;Robert_Rowan;Joffrey_Arryn;Alyn_Velaryon;Addam_Velaryon;Robb_Rivers;Sarra_Stark;Alys_Stark;Raya_Stark;Quentyn_Blackwood
Bennard Brune,Bennard_Brune,,,,,,House_Brune_of_Brownhollow,Bernarr_Brune;Eustace_Brune;Lothor_Brune
Bennard Stark,Bennard_Stark,Benjen_Stark_(lord),Lysa_Locke,Margaret_Karstark,,Benjen_Stark_(son_of_Bennard);Brandon_Stark_(son_of_Bennard);Elric_Stark,House_Stark,Benjen_Stark_(lord);Lysa_Locke;Margaret_Karstark;Benjen_Stark_(son_of_Bennard);Brandon_Stark_(son_of_Bennard);Elric_Stark;Rickon_Stark_(son_of_Benjen);Cregan_Stark;Gilliane_Glover;Sara_Snow;Alysanne_Blackwood;Arra_Norrey;Lynara_Stark;Sarra_Stark;Alys_Stark;Raya_Stark;Myriah_Stark;Rickon_Stark_(son_of_Cregan);Jeyne_Manderly;Robyn_Ryswell;Jonnel_Stark;Lyanna_Stark_(daughter_of_Cregan);Barthogan_Stark;Alys_Karstark_(wife_of_Brandon);Brandon_Stark_(son_of_Cregan);Wylla_Fenn;Sansa_Stark_(daughter_of_Rickon);Lonnel_Snow;Jon_Umber_(husband_of_Serena);Serena_Stark;Edric_Stark_(son_of_Cregan);Torrhen_Stark_(son_of_Edric);Cregard_Stark;Arrana_Stark;Osric_Umber;Argelle_Stark;Robard_Cerwyn;Myriame_Manderly;Rodwell_Stark;Beron_Stark;Lorra_Royce;Arsa_Stark
Bennarion Botley,Bennarion_Botley,Sawane_Botley,,,,,House_Botley,Sawane_Botley;Euron_Greyjoy;Germund_Botley;Lucimore_Botley;Sargon_Botley;Harren_Botley;Symond_Botley;Vickon_Botley;Balon_Botley;Quellon_Botley;Wex_Pyke;Tristifer_Botley;Harlon_Botley
Bennet,Bennet,,,,,,,
Bennifer Blackwood,Bennifer_Blackwood,,,,,,House_Blackwood,Daeron_II_Targaryen
Bennis,Bennis,,,,,,House_Osgrey,Daeron_II_Targaryen;Aerys_I_Targaryen;Duncan_the_Tall;Arlan_of_Pennytree;Eustace_Osgrey;Aegon_V_Targaryen;Wolmer;Rohanne_Webber;Lucas_Inchfield;Sam_Stoops;Sam_Stoops'_wife
Bent-backed man,Bent-backed_man,,,,,,House_Roote,Andahar;Sandor_Clegane;Arya_Stark;Beric_Dondarrion
Benton Glover,Benton_Glover,,,,,,House_Glover;Night's_Watch,Alysanne_Targaryen;First_Ranger_Stane;Lothor_Burley;Benjen_Stark
Beony Beesbury,Beony_Beesbury,,,Raymund_Frey,,Robert_Frey_(son_of_Raymund);Malwyn_Frey;Serra_Frey;Sarra_Frey;Cersei_Frey;Jaime_Frey;Tywin_Frey_(son_of_Raymund),House_Beesbury;House_Frey,Raymund_Frey;Robert_Frey_(son_of_Raymund);Malwyn_Frey;Serra_Frey;Sarra_Frey;Cersei_Frey;Jaime_Frey;Tywin_Frey_(son_of_Raymund);Warryn_Beesbury;Walder_Frey;Amarei_Crakehall;Hosteen_Frey;Bellena_Hawick;Lucias_Vypren;Lythene_Frey;Symond_Frey;Betharios_of_Braavos;Arwood_Frey;Ryella_Royce;Damon_Vypren;Elyana_Vypren;Jon_Wylde;Alesander_Frey;Alyx_Frey;Bradamar_Frey;Ryella_Frey;Androw_Frey;Alyn_Frey;Hostella_Frey;Rickard_Wylde;Danwell_Frey;Wynafrei_Whent;Merrett_Frey;Mariya_Darry;Pate_of_the_Blue_Fork;Amerei_Frey;Lancel_Lannister;Walda_Frey_(daughter_of_Merrett);Roose_Bolton;Marissa_Frey;Walder_Frey_(son_of_Merrett);Geremy_Frey;Carolei_Waynwood;Sandor_Frey;Cynthea_Frey
Beqqo,Beqqo,,,,,,,Arya_Stark
Beren Tallhart,Beren_Tallhart,Leobald_Tallhart,Berena_Hornwood,,,,House_Tallhart,Leobald_Tallhart;Berena_Hornwood;Halys_Hornwood;Daryn_Hornwood;Donella_Hornwood;Brandon_Tallhart;Dagmer;Helman_Tallhart;Benfred_Tallhart;Eddara_Tallhart
Berena Hornwood,Berena_Hornwood,,,Leobald_Tallhart,,Brandon_Tallhart;Beren_Tallhart,House_Hornwood;House_Tallhart,Leobald_Tallhart;Brandon_Tallhart;Beren_Tallhart;Halys_Hornwood;Ramsay_Snow;Larence_Snow;Daryn_Hornwood
Berena Stark,Berena_Stark,Beron_Stark,Lorra_Royce,,,,House_Stark,Beron_Stark;Lorra_Royce;Donnor_Stark;Lyanne_Glover;Willam_Stark;Melantha_Blackwood;Artos_Stark;Lysara_Karstark;Alysanne_Stark;Errold_Stark;Rodrik_Stark_(son_of_Beron);Arya_Flint;Brandon_Stark_(son_of_Willam);Edwyle_Stark;Marna_Locke;Jocelyn_Stark;Benedict_Royce;Brandon_Stark_(son_of_Artos);Benjen_Stark_(son_of_Artos);Harrold_Rogers;Branda_Stark;Rickard_Stark;Lyarra_Stark;Brandon_Stark;Catelyn_Stark;Eddard_Stark;Lyanna_Stark;Benjen_Stark;Jeyne_Westerling;Robb_Stark;Sansa_Stark;Tyrion_Lannister;Arya_Stark;Bran_Stark;Rickon_Stark;Jon_Snow
Beric Dondarrion,Beric_Dondarrion,,,,,,House_Dondarrion;Brotherhood_without_banners,Allyria_Dayne;Edric_Dayne;Eddard_Stark;Jeyne_Poole;Thoros_of_Myr;Gregor_Clegane;Tyrion_Lannister;Robb_Stark;Joffrey_Baratheon;Burton_Crakehall;Amory_Lorch;Tywin_Lannister;Sandor_Clegane;Arya_Stark;Gendry;Green_Gergen;Robert_I_Baratheon;Ghost_of_High_Heart;Merrett_Frey;Petyr_Frey;Kevan_Lannister;Cersei_Lannister;Mariya_Darry;Amerei_Frey;Daven_Lannister;Randyll_Tarly;Harwyn_Plumm;Jaime_Lannister;Vargo_Hoat;Catelyn_Stark;Lem;Greenbeard;Lyle_Crakehall;Arwood_Frey;Lord_Dondarrion_(father_of_Manfred)
Bernard,Bernard,,,,,,Faith_of_the_Seven;House_Peake;House_Targaryen,Aegon_III_Targaryen;Eustace_(Dance_of_the_Dragons);Unwin_Peake;Larra_Rogare;Viserys_II_Targaryen;Aegon_IV_Targaryen;Thaddeus_Rowan;High_Septon_(Regency_of_Aegon_III);Gyldayn;Lord_Peake_(father_of_Unwin);Gedmund_Peake;Mervyn_Flowers;Titus_Peake_(son_of_Unwin);Myrielle_Peake;Amaury_Peake
Black Bernarr,Black_Bernarr,,,,,,Night's_Watch,Samwell_Tarly;Jack_Bulwer
Brown Bernarr,Brown_Bernarr,,,,,,Night's_Watch,Aemon_Targaryen_(son_of_Maekar_I)
Bernarr Brune,Bernarr_Brune,,,,,,House_Brune,Bennard_Brune;Aenys_I_Targaryen;Maegor_I_Targaryen;Alyn_Stokeworth;Harren_the_Red;Damon_Morrigen;Dick_Bean
Bernarr II Justman,Bernarr_II_Justman,,,,,,,Benedict_I_Justman;Benedict_II_Justman;Torrence_Teague
Beron,Beron_(serjeant),,,,,,House_Dustin,Barbrey_Dustin;Theon_Greyjoy
Beron Stark,Beron_Stark,Brandon_Stark_(son_of_Cregan),Alys_Karstark_(wife_of_Brandon),Lorra_Royce,,Donnor_Stark;Willam_Stark;Artos_Stark;Berena_Stark;Alysanne_Stark;Errold_Stark;Rodrik_Stark_(son_of_Beron),House_Stark,Brandon_Stark_(son_of_Cregan);Alys_Karstark_(wife_of_Brandon);Lorra_Royce;Donnor_Stark;Willam_Stark;Artos_Stark;Berena_Stark;Alysanne_Stark;Errold_Stark;Rodrik_Stark_(son_of_Beron);Aerys_I_Targaryen;Cregan_Stark;Rodwell_Stark;Dagon_Greyjoy;Arsa_Stark;Lonnel_Snow;Benjen_Stark_(lord);Lysa_Locke;Rickon_Stark_(son_of_Benjen);Gilliane_Glover;Bennard_Stark;Margaret_Karstark;Benjen_Stark_(son_of_Bennard);Brandon_Stark_(son_of_Bennard);Elric_Stark;Sara_Snow;Alysanne_Blackwood;Arra_Norrey;Lynara_Stark;Sarra_Stark;Alys_Stark;Raya_Stark;Myriah_Stark;Rickon_Stark_(son_of_Cregan);Jeyne_Manderly;Robyn_Ryswell;Jonnel_Stark;Lyanna_Stark_(daughter_of_Cregan);Barthogan_Stark;Wylla_Fenn;Sansa_Stark_(daughter_of_Rickon);Jon_Umber_(husband_of_Serena);Serena_Stark;Edric_Stark_(son_of_Cregan);Torrhen_Stark_(son_of_Edric);Cregard_Stark;Arrana_Stark;Osric_Umber;Argelle_Stark;Robard_Cerwyn;Myriame_Manderly;Lyanne_Glover;Melantha_Blackwood;Lysara_Karstark;Arya_Flint;Brandon_Stark_(son_of_Willam);Edwyle_Stark;Marna_Locke;Jocelyn_Stark;Benedict_Royce;Brandon_Stark_(son_of_Artos);Benjen_Stark_(son_of_Artos);Harrold_Rogers;Branda_Stark;Rickard_Stark;Lyarra_Stark;Brandon_Stark;Catelyn_Stark;Eddard_Stark;Lyanna_Stark;Benjen_Stark;Jeyne_Westerling;Robb_Stark;Sansa_Stark;Tyrion_Lannister;Arya_Stark;Bran_Stark;Rickon_Stark;Jon_Snow;Torrhen_Stark;Brandon_Stark_(the_Boisterous);Roderick_Stark;Brandon_Stark_(father_of_Walton);Walton_Stark_(son_of_Brandon);Alaric_Stark;Edric_Stark;Ellard_Stark;Jeyne_Poole
Beron Blacktyde,Beron_Blacktyde,,,,,,House_Blacktyde,Aeron_Greyjoy;Euron_Greyjoy
Bertram Beesbury,Bertram_Beesbury,,,,,,House_Beesbury,Jaime_Lannister;Brienne_Tarth;Warryn_Beesbury;Alys_Beesbury;Leo_Tyrell_(son_of_Victor);Beony_Beesbury;Raymund_Frey;Jeyne_Beesbury;Rhaegar_Frey;Hugh_Beesbury
Bertrand Tyrell,Bertrand_Tyrell,,,,,Martyn_Tyrell,House_Tyrell,Martyn_Tyrell;Jaehaerys_I_Targaryen;Gyldayn;Manfryd_Redwyne;Daemon_Velaryon_(son_of_Aethan);Florence_Fossoway;Theo_Tyrell;Matthos_Tyrell;Harlan_Tyrell;Lyonel_Tyrell_(lord);Leo_Tyrell_(Longthorn);Luthor_Tyrell;Mace_Tyrell;Ulf_White
Bess Bracken,Bess_Bracken,Jonos_Bracken,Lady_Bracken,,,,House_Bracken,Jonos_Bracken;Lady_Bracken;Gregor_Clegane;Harry_Rivers;Barbara_Bracken;Jayne_Bracken;Catelyn_Bracken;Alysanne_Bracken;Hendry_Bracken
Bessa,Bessa_(Hag's_Mire),,,,,,,Chett;Walder_Rivers
Bessa,Bessa_(Winterfell),,,,Theon_Greyjoy,,,Theon_Greyjoy;Kyra;Robb_Stark;Bran_Stark;Ramsay_Snow
Bessaro Reyaan,Bessaro_Reyaan,,,,,,House_Reyaan;Iron_Bank,Arya_Stark;Daena_(mummer)
Beth Cassel,Beth_Cassel,Rodrik_Cassel,,,,,House_Cassel,Rodrik_Cassel;Arya_Stark;Sansa_Stark;Jeyne_Poole;Mordane;Myrcella_Baratheon;Joffrey_Baratheon;Donella_Hornwood;Bran_Stark;Wyman_Manderly;Cley_Cerwyn;Theon_Greyjoy;Ramsay_Snow;Catelyn_Stark;Martyn_Cassel;Jory_Cassel;Balon_Greyjoy;Miller's_sons
Betha Blackwood,Betha_Blackwood,,,Aegon_V_Targaryen,,Duncan_Targaryen;Jaehaerys_II_Targaryen;Shaera_Targaryen;Daeron_Targaryen_(son_of_Aegon_V);Rhaelle_Targaryen,House_Blackwood;House_Targaryen,Aegon_V_Targaryen;Duncan_Targaryen;Jaehaerys_II_Targaryen;Shaera_Targaryen;Daeron_Targaryen_(son_of_Aegon_V);Rhaelle_Targaryen;Davos_Seaworth;Barristan_Selmy;Jenny_of_Oldstones;Ormund_Baratheon;Aerys_II_Targaryen;Rhaella_Targaryen;Rhaegar_Targaryen;Elia_Martell;Shaena_Targaryen;Jaehaerys_Targaryen_(son_of_Aerys_II);Drogo;Daenerys_Targaryen;Hizdahr_zo_Loraq;Rhaenys_Targaryen_(daughter_of_Rhaegar);Aegon_Targaryen_(son_of_Rhaegar);Daeron_Targaryen_(son_of_Aerys_II);Aegon_Targaryen_(son_of_Aerys_II);Viserys_Targaryen;Rhaego;Aelinor_Penrose;Visenya_Targaryen;Rhaenys_Targaryen;Alyssa_Velaryon;Ceryse_Hightower;Alys_Harroway;Elinor_Costayne;Rhaena_Targaryen_(daughter_of_Aenys_I);Jeyne_Westerling_(wife_of_Maegor_I);Alysanne_Targaryen;Aemma_Arryn;Alicent_Hightower;Helaena_Targaryen;Jaehaera_Targaryen;Daenaera_Velaryon;Daena_Targaryen;Naerys_Targaryen;Myriah_Martell;Daemon_Targaryen;Rohanne_of_Tyrosh;Cersei_Lannister;Margaery_Tyrell;Selyse_Florent;Alannys_Harlaw;Jeyne_Westerling
Blushing Bethany,Blushing_Bethany,,,,,,Happy_Port,Arya_Stark;Dareon
Bethany Blackwood,Bethany_Blackwood,Tytos_Blackwood,,,,,House_Blackwood,Tytos_Blackwood;Jaime_Lannister;Tommen_Baratheon;Jonos_Bracken;Hoster_Blackwood;Cersei_Lannister;Lord_Blackwood_(Aerys_II);Brynden_Blackwood;Lucas_Blackwood;Edmund_Blackwood;Alyn_Blackwood;Robert_Blackwood
