ID,name,community,primary_house,region
Raynald_Westerling,Raynald Westerling,4,House_Westerling,Westerlands
Raynard,Raynard,12,Faith_of_the_Seven,Order
Raynard_Ruttiger,Raynard Ruttiger,4,House_Ruttiger,Westerlands
Raynard_Ruskyn,Raynard Ruskyn,2,Kingsguard,Order
Red_Lamb,Red Lamb,7,House_Targaryen,Crownlands
Red_Oarsman,Red Oarsman,14,,
Red_Raven_(free_folk),Red Raven (free folk),8,Raymun_Redbeard,
Red_Rolfe,Red Rolfe,5,House_Greyjoy,Iron_Islands
Redtusk,Redtusk,1,,
Redwyn,Redwyn,1,Night's_Watch,Order
Lord_Redwyne,Lord Redwyne,2,House_Redwyne,Reach
Reek,Reek,5,House_Bolton,North
Regenard_Estren,Regenard Estren,4,House_Estren,Westerlands
Regis_Groves,Regis Groves,2,Blacks,Crownlands
Regnar_Drumm,Regnar Drumm,14,,
Rego_Draz,Rego Draz,3,Pentos,Essos
Renfred_Rykker,Renfred Rykker,12,House_Rykker,
Renly_Baratheon,Renly Baratheon,12,House_Baratheon,Stormlands
Rennifer_Crabb,Rennifer Crabb,2,House_Crabb,Crownlands
Rennifer_Longwaters,Rennifer Longwaters,1,House_Longwaters,Crownlands
Reynard_Reyne,Reynard Reyne,1,House_Reyne,Westerlands
Reynard_Webber,Reynard Webber,1,House_Webber,Reach
Lord_Reyne,Lord Reyne,2,House_Reyne,Westerlands
Reysen,Reysen,11,,
Reznak_mo_Reznak,Reznak mo Reznak,7,House_Targaryen,Crownlands
Rhae_Targaryen,Rhae Targaryen,1,House_Targaryen,Crownlands
Rhaegar_Frey,Rhaegar Frey,4,House_Frey,Riverlands
Rhaegar_Targaryen,Rhaegar Targaryen,7,House_Targaryen,Crownlands
Rhaegel_Targaryen,Rhaegel Targaryen,1,House_Targaryen,Crownlands
Rhaego,Rhaego,7,House_Targaryen,Crownlands
Rhaella_Targaryen,Rhaella Targaryen,7,House_Targaryen,Crownlands
Rhaella_Targaryen_(daughter_of_Aegon),Rhaella Targaryen,3,House_Targaryen,Crownlands
Rhaelle_Targaryen,Rhaelle Targaryen,7,House_Targaryen,Crownlands
Rhaena_Targaryen_(daughter_of_Aenys_I),Rhaena Targaryen,3,House_Targaryen,Crownlands
Rhaena_Targaryen_(daughter_of_Daemon),Rhaena Targaryen,2,House_Targaryen,Crownlands
Rhaena_Targaryen_(daughter_of_Aegon_III),Rhaena Targaryen,1,House_Targaryen,Crownlands
Rhaenyra_Targaryen,Rhaenyra Targaryen,2,Blacks,Crownlands
Rhaenys_Targaryen,Rhaenys Targaryen,3,House_Targaryen,Crownlands
Rhaenys_Targaryen_(daughter_of_Aemon),Rhaenys Targaryen,2,House_Targaryen,Crownlands
Rhaenys_Targaryen_(daughter_of_Rhaegar),Rhaenys Targaryen,7,House_Targaryen,Crownlands
Rhea_Florent,Rhea Florent,12,House_Florent,Reach
Rhea_Royce,Rhea Royce,2,House_Royce,Vale
Rhodry,Rhodry,4,Citadel,Order
Rhogar_Velaryon,Rhogar Velaryon,2,House_Velaryon,Crownlands
Rhogoro,Rhogoro,7,,
Ricasso,Ricasso,12,House_Martell,Dorne
Richard_Farrow,Richard Farrow,12,House_Farrow,
Richard_Horpe,Richard Horpe,5,House_Horpe,Stormlands
Richard_Lonmouth,Richard Lonmouth,7,House_Lonmouth,Stormlands
Richard_Morrigen,Richard Morrigen,8,House_Morrigen,Stormlands
Richard_Rodden,Richard Rodden,2,House_Rodden,
Richard_Roote,Richard Roote,3,House_Roote,Riverlands
Rickard_Karstark,Rickard Karstark,4,House_Karstark,North
Rickard_Redwyne,Rickard Redwyne,3,House_Redwyne,Reach
Rickard_Rowan,Rickard Rowan,3,House_Rowan,Reach
Rickard_Ryswell,Rickard Ryswell,5,House_Ryswell,North
Rickard_Stark,Rickard Stark,5,House_Stark,North
Rickard_Thorne,Rickard Thorne,2,House_Thorne,Crownlands
Rickon_Stark,Rickon Stark,5,House_Stark,North
Rickon_Stark_(son_of_Benjen),Rickon Stark (son of Benjen),2,House_Stark,North
Rickon_Stark_(son_of_Cregan),Rickon Stark (son of Cregan),2,House_Stark,North
Rigney,Rigney,14,Citadel,Order
Rob,Rob,1,House_Osgrey,Reach
Rob_the_Starvling,Rob the Starvling,3,Night's_Watch,Order
Robar_Royce,Robar Royce,12,House_Royce,Vale
Robar_II_Royce,Robar II Royce,13,,
Robard_Cerwyn,Robard Cerwyn,2,House_Cerwyn,North
Robb_Reyne,Robb Reyne,1,House_Reyne,Westerlands
Robb_Rivers,Robb Rivers,2,House_Blackwood,Riverlands
Robb_Stark,Robb Stark,4,House_Stark,North
Robert_Arryn,Robert Arryn,5,House_Arryn,Vale
Robert_Ashford,Robert Ashford,1,House_Ashford,
Robert_I_Baratheon,Robert I Baratheon,5,House_Baratheon,Stormlands
Robert_Blackwood,Robert Blackwood,4,House_Blackwood,Riverlands
Robert_Darklyn,Robert Darklyn,2,House_Darklyn,Crownlands
Robert_Paege,Robert Paege,4,House_Paege,Riverlands
Robert_Quince,Robert Quince,2,Blacks,Crownlands
Robert_Redwyne,Robert Redwyne,3,House_Redwyne,Reach
Robert_Reyne,Robert Reyne,1,House_Reyne,Westerlands
Robert_Rowan,Robert Rowan,2,House_Rowan,Reach
Robert_Stone,Robert Stone,4,,
Robert_Tyrell,Robert Tyrell,0,House_Tyrell,Reach
Robert_Vance,Robert Vance,9,House_Vance,Riverlands
Robett_Glover,Robett Glover,4,House_Glover,North
Robin,Robin,12,,
Robin_(Flea_Bottom),Robin,2,,
Robin_Arryn,Robin Arryn,13,,
Robin_Darklyn,Robin Darklyn,3,House_Darklyn,Crownlands
Robin_Flint,Robin Flint,4,House_Flint_of_Widow's_Watch,
Robin_Greyjoy,Robin Greyjoy,14,House_Greyjoy,Iron_Islands
Robin_Hollard,Robin Hollard,7,House_Hollard,
Robin_Massey,Robin Massey,2,House_Massey,Crownlands
Robin_Moreland,Robin Moreland,12,House_Moreland,Westerlands
Robin_Peasebury,Robin Peasebury,8,House_Peasebury,Stormlands
Robin_Penrose,Robin Penrose,1,House_Penrose,Stormlands
Robin_Ryger,Robin Ryger,4,House_Ryger,Riverlands
Robyn_Rhysling,Robyn Rhysling,1,House_Rhysling,
Robin_Shaw,Robin Shaw,3,Kingsguard,Order
Robyn_Ryswell,Robyn Ryswell,2,House_Ryswell,North
Roderick_Blackwood,Roderick Blackwood,9,House_Blackwood,Riverlands
Roderick_Dustin,Roderick Dustin,2,House_Dustin,North
Roderick_Stark,Roderick Stark,3,House_Stark,North
Rodrik_Arryn,Rodrik Arryn,3,House_Arryn,Vale
Rodrik_Cassel,Rodrik Cassel,5,House_Cassel,North
Rodrik_Freeborn,Rodrik Freeborn,14,House_Greyjoy,Iron_Islands
Rodrik_Greyjoy_(son_of_Dalton),Rodrik Greyjoy,2,House_Greyjoy,Iron_Islands
Rodrik_Greyjoy,Rodrik Greyjoy,5,House_Greyjoy,Iron_Islands
Rodrik_Harlaw,Rodrik Harlaw,14,House_Harlaw,Iron_Islands
Rodrik_Ryswell,Rodrik Ryswell,5,House_Ryswell,North
Rodrik_Sparr,Rodrik Sparr,14,House_Sparr,Iron_Islands
Rodwell_Stark,Rodwell Stark,1,House_Stark,North
Roelle,Roelle,12,House_Tarth,Stormlands
Rogar_Baratheon,Rogar Baratheon,3,House_Baratheon,Stormlands
Roger_of_Pennytree,Roger of Pennytree,1,,
Roger_Corne,Roger Corne,2,Blacks,Crownlands
Roger_Hogg,Roger Hogg,4,House_Hogg,Crownlands
Roger_Reyne,Roger Reyne,1,House_Reyne,Westerlands
Roger_Ryswell,Roger Ryswell,5,House_Ryswell,North
Roggerio_Rogare,Roggerio Rogare,2,House_Rogare,Essos
Roggo,Roggo,5,,
Roggon_Rustbeard,Roggon Rustbeard,14,House_Greyjoy,Iron_Islands
Rogin_Salt-Beard,Rogin Salt-Beard,14,House_Greyjoy,Iron_Islands
Rognar_II_Greyiron,Rognar II Greyiron,14,,
Rohanne_of_Tyrosh,Rohanne of Tyrosh,1,House_Blackfyre,Crownlands
Rohanne_Tarbeck,Rohanne Tarbeck,1,House_Tarbeck,Westerlands
Rohanne_Webber,Rohanne Webber,1,House_Webber,Reach
Roland_I_Arryn,Roland I Arryn,13,,
Roland_II_Arryn,Roland II Arryn,13,,
Roland_Crakehall_(Lord),Roland Crakehall,12,House_Crakehall,Westerlands
Roland_Crakehall_(Kingsguard),Roland Crakehall,1,House_Crakehall,Westerlands
Roland_Darry,Roland Darry,2,House_Darry,Riverlands
Roland_Waynwood,Roland Waynwood,12,House_Waynwood,Vale
Roland_Westerling,Roland Westerling,2,House_Westerling,Westerlands
Rolder,Rolder,12,House_Lannister,Westerlands
Rolfe,Rolfe,14,,
Rolfe_the_Dwarf,Rolfe the Dwarf,14,,
Rollam_Westerling,Rollam Westerling,4,House_Westerling,Westerlands
Rolland_Darklyn,Rolland Darklyn,4,House_Darklyn,Crownlands
Rolland_Longthorpe,Rolland Longthorpe,8,House_Longthorpe,
Rolland_Storm,Rolland Storm,8,House_Caron,Stormlands
Rolland_Uffering,Rolland Uffering,1,House_Uffering,Reach
Rolley,Rolley,5,Night's_Watch,Order
Rollo,Rollo,3,Faith_of_the_Seven,Order
Rolly_Duckfield,Rolly Duckfield,7,House_Caswell,Reach
Rolph_Spicer,Rolph Spicer,4,House_Spicer,Westerlands
Rommo,Rommo,7,Drogo,Essos
Romny_Weaver,Romny Weaver,14,House_Weaver,
Ronald_Connington,Ronald Connington,12,House_Connington,Stormlands
Ronald_Storm,Ronald Storm,7,House_Connington,Stormlands
Ronald_Vance,Ronald Vance,4,House_Vance_of_Atranta,
Ronel_Rivers,Ronel Rivers,4,House_Frey,Riverlands
Ronnal_Baratheon,Ronnal Baratheon,3,House_Baratheon,Stormlands
Ronnel_Arryn_(king),Ronnel Arryn,3,House_Arryn,Vale
Ronnel_Arryn_(son_of_Jasper),Ronnel Arryn,5,House_Arryn,Vale
Ronnel_Harclay,Ronnel Harclay,5,House_Harclay,North
Ronnel_Penrose,Ronnel Penrose,1,House_Penrose,Stormlands
Ronnel_Stout,Ronnel Stout,4,House_Stout,North
Ronnel_Vance,Ronnel Vance,3,House_Vance,Riverlands
Ronnet_Connington,Ronnet Connington,12,House_Connington,Stormlands
Rook,Rook,14,,
Roone,Roone,11,Citadel,Order
Roone_(maester),Roone,4,Citadel,Order
Roose_Bolton,Roose Bolton,4,House_Bolton,North
Roose_Ryswell,Roose Ryswell,5,House_Ryswell,North
Rorge,Rorge,12,House_Lorch,Westerlands
Roro_Uhoris,Roro Uhoris,8,,
Rory,Rory,5,Night's_Watch,Order
Roryn_Drumm,Roryn Drumm,14,House_Drumm,Iron_Islands
Rosamund_Ball,Rosamund Ball,3,House_Ball,
Rosamund_Darry,Rosamund Darry,2,House_Darry,Riverlands
Rosamund_Lannister,Rosamund Lannister,12,House_Lannister_of_Lannisport,Westerlands
Lord_Rosby,Lord Rosby,2,House_Rosby,Crownlands
Rosey,Rosey,11,Quill_and_Tankard,
Rosey_(daughter_of_Aegon_IV),Rosey (daughter of Aegon IV),2,Faith_of_the_Seven,Order
Roslin_Frey,Roslin Frey,4,House_Frey,Riverlands
Rossart,Rossart,7,House_Targaryen,Crownlands
Rowan,Rowan,5,Mance_Rayder,Beyond_the_Wall
Rowan_Gold-Tree,Rowan Gold-Tree,0,House_Rowan,Reach
Rowena_Arryn,Rowena Arryn,12,House_Arryn,Vale
Rowley,Rowley,2,Citadel,Order
Roy_Connington,Roy Connington,3,House_Connington,Stormlands
Royce_Baratheon,Royce Baratheon,2,House_Baratheon,Stormlands
Royce_Blackwood,Royce Blackwood,3,House_Blackwood,Riverlands
Royce_Caron,Royce Caron,2,House_Caron,Stormlands
Rudge,Rudge,5,Night's_Watch,Order
Rue,Rue,2,,
Rufus_Leek,Rufus Leek,12,House_Leek,
Rugen,Rugen,12,,
Runceford_Redwyne,Runceford Redwyne,12,House_Redwyne,Reach
Runciter,Runciter,2,Citadel,Order
Rupert_Crabb,Rupert Crabb,12,House_Crabb,Crownlands
Rupert_Falwell,Rupert Falwell,3,House_Falwell,Westerlands
Rus,Rus,14,Drowned_men,
Russell_Merryweather,Russell Merryweather,12,House_Merryweather,Reach
Russell_Stillman,Russell Stillman,2,House_Velaryon,Crownlands
Rusty_Flowers,Rusty Flowers,5,Night's_Watch,Order
Lord_Ruthermont,Lord Ruthermont,13,House_Ruthermont,
Ryam_Redwyne,Ryam Redwyne,3,House_Redwyne,Reach
Ryben,Ryben,3,Citadel,Order
Ryger_Rivers,Ryger Rivers,4,House_Frey,Riverlands
Ryk,Ryk,5,Mance_Rayder,Beyond_the_Wall
Ryles,Ryles,5,Night's_Watch,Order
Ryman_Frey,Ryman Frey,4,House_Frey,Riverlands
Rymolf_Stormdrunk,Rymolf Stormdrunk,14,House_Greyjoy,Iron_Islands
Rymond_Arryn,Rymond Arryn,3,House_Arryn,Vale
Rymund_the_Rhymer,Rymund the Rhymer,4,,
Ryon_Allyrion,Ryon Allyrion,12,House_Allyrion,Dorne
S'vrone,S'vrone,5,,
Saathos_Saan,Saathos Saan,8,Saan_family,
Sabitha_Vypren,Sabitha Vypren,2,House_Frey,Riverlands
Saera_Targaryen,Saera Targaryen,3,House_Targaryen,Crownlands
Saffron,Saffron,5,,
Sailor's_Wife,Sailor's Wife,5,Happy_Port,
Salladhor_Saan,Salladhor Saan,8,House_Baratheon_of_Dragonstone,Crownlands
Sallor_the_Bald,Sallor the Bald,7,Stormcrows,Sellsword
Salloreon,Salloreon,12,Antler_Men,
Sam_Stoops,Sam Stoops,1,House_Osgrey,Reach
Sam_Stoops'_wife,Sam Stoops' wife,1,House_Osgrey,Reach
Sam_Salt,Sam Salt,2,House_Hoare,Iron_Islands
Samantha_Stokeworth,Samantha Stokeworth,3,House_Stokeworth,Crownlands
Samantha_Tarly,Samantha Tarly,2,House_Tarly,Reach
Samarro_Saan,Samarro Saan,8,Saan_family,
Samgood_of_Sour_Hill,Samgood of Sour Hill,3,Kingsguard,Order
Samwell_Blackwood,Samwell Blackwood,2,House_Blackwood,Riverlands
Samwell_Rivers,Samwell Rivers,9,House_Tully,Riverlands
Samwell_Spicer,Samwell Spicer,12,House_Spicer,Westerlands
Samwell_Stone,Samwell Stone,5,House_Royce,Vale
Samwell_Tarly_(lord),Samwell Tarly (lord),3,House_Tarly,Reach
Samwell_Tarly,Samwell Tarly,5,House_Tarly,Reach
Sandeman,Sandeman,2,Citadel,Order
Sandoq_the_Shadow,Sandoq the Shadow,2,House_Rogare,Essos
Sandor_Clegane,Sandor Clegane,4,House_Clegane,Westerlands
Sansa_Stark,Sansa Stark,12,House_Stark,North
Sansa_Stark_(daughter_of_Rickon),Sansa Stark (daughter of Rickon),2,House_Stark,North
Sansara_Tarly,Sansara Tarly,2,House_Tarly,Reach
Sara_Snow,Sara Snow,2,House_Stark,North
Saranella,Saranella,12,Faith_of_the_Seven,Order
Sarella_Sand,Sarella Sand,12,House_Martell,Dorne
Sargon_Botley,Sargon Botley,14,House_Botley,Iron_Islands
Sargoso_Saan,Sargoso Saan,3,Saan_family,
Sarra_Frey,Sarra Frey,4,House_Frey,Riverlands
Sarra_Stark,Sarra Stark,2,House_Stark,North
Satin,Satin,5,Night's_Watch,Order
Sawane_Botley,Sawane Botley,14,House_Botley,Iron_Islands
Sawwood,Sawwood,5,Night's_Watch,Order
Scales,Scales,5,Three-eyed_crow,
Scar,Scar,7,Yezzan_zo_Qaggaz,
Scarb,Scarb,7,,
Scolera,Scolera,12,Faith_of_the_Seven,Order
Sebastion_Errol,Sebastion Errol,8,House_Errol,Stormlands
Sebaston_Farman,Sebaston Farman,12,House_Farman,Westerlands
Sedgekins,Sedgekins,4,House_Frey,Riverlands
Sefton_Staunton,Sefton Staunton,1,House_Staunton,Crownlands
Selwyn_Tarth,Selwyn Tarth,12,House_Tarth,Stormlands
Selyse_Florent,Selyse Florent,8,House_Florent,Reach
Senelle,Senelle,12,House_Lannister,Westerlands
Senerra_She-Snake,Senerra She-Snake,7,,
Septon_of_Sallydance,Septon of Sallydance,4,Faith_of_the_Seven,Order
Ser_Stupid,Ser Stupid,3,House_Targaryen,Crownlands
Serala,Serala,7,House_Darklyn,Crownlands
Serena_Stark,Serena Stark,2,House_Stark,North
Serenei_of_Lys,Serenei of Lys,1,,
Serra,Serra,7,House_Targaryen,Crownlands
Serra_Frey,Serra Frey,4,House_Frey,Riverlands
Lord_Serrett,Lord Serrett,12,House_Serrett,Westerlands
Serwyn_of_the_Mirror_Shield,Serwyn of the Mirror Shield,7,House_Gardener,Reach
Shadd,Shadd,5,House_Stark,North
Shadrick,Shadrick,12,House_Baratheon_of_Dragonstone,Crownlands
Shae,Shae,12,,
Shaena_Targaryen,Shaena Targaryen,7,House_Targaryen,Crownlands
Shaera_Targaryen,Shaera Targaryen,7,House_Targaryen,Crownlands
Shagga,Shagga,12,Stone_Crows,Beyond_the_Wall
Shagwell,Shagwell,12,Brave_Companions,Sellsword
Sharako_Lohar,Sharako Lohar,2,Triarchy,
Sharis_Footly,Sharis Footly,2,House_Footly,Reach
Sharna,Sharna,4,Brotherhood_without_banners,Outlaw
Sharra_Arryn,Sharra Arryn,3,House_Arryn,Vale
Lord_Shawney,Lord Shawney,1,House_Shawney,Riverlands
Shella,Shella,12,,
Shella_Whent,Shella Whent,4,House_Whent,Riverlands
Shepherd,Shepherd,2,Faith_of_the_Seven,Order
False_Shepherd,False Shepherd,2,Faith_of_the_Seven,Order
Shepherd_reborn,Shepherd reborn,2,Faith_of_the_Seven,Order
Shiera_Blackwood,Shiera Blackwood,9,House_Blackwood,Riverlands
Shiera_Seastar,Shiera Seastar,1,House_Targaryen,Crownlands
Shireen_Baratheon,Shireen Baratheon,8,House_Baratheon_of_Dragonstone,Crownlands
Shirei_Frey,Shirei Frey,4,House_Frey,Riverlands
Shitmouth,Shitmouth,11,House_Clegane,Westerlands
Shortear,Shortear,12,House_Lannister,Westerlands
Shrouded_Lord,Shrouded Lord,7,Stone_men,
Shyra,Shyra,5,House_Stark,North
Shyra_Errol,Shyra Errol,8,House_Errol,Stormlands
Sigfry_Stonetree,Sigfry Stonetree,14,House_Stonetree,
Sigfryd_Harlaw,Sigfryd Harlaw,14,House_Harlaw_of_Harlaw_Hall,
Sigorn,Sigorn,5,House_Baratheon_of_Dragonstone,Crownlands
Sigrin,Sigrin,5,House_Greyjoy,Iron_Islands
Ragged_Silas,Ragged Silas,3,Faith_of_the_Seven,Order
Silver_haired_whore_in_Selhorys,Silver haired whore in Selhorys,12,,
Simon_Dondarrion,Simon Dondarrion,3,House_Dondarrion,Stormlands
Simon_Leygood,Simon Leygood,1,House_Leygood,Reach
Simon_Staunton,Simon Staunton,1,House_Staunton,Crownlands
Simon_Staunton_(squire),Simon Staunton (squire),3,House_Staunton,Crownlands
Simon_Strong,Simon Strong,2,House_Strong,Riverlands
Simon_Toyne,Simon Toyne,7,House_Toyne,Stormlands
Skahaz_mo_Kandaq,Skahaz mo Kandaq,7,House_Targaryen,Crownlands
Skinner,Skinner,5,House_Bolton,North
Skittrick,Skittrick,4,House_Stark,North
Skyte,Skyte,14,House_Greyjoy,Iron_Islands
Lord_Slate,Lord Slate,4,House_Slate,North
Sly_(stableboy),Sly,2,,
Small_Paul,Small Paul,5,Night's_Watch,Order
Smike,Smike,3,Citadel,Order
Smiling_Knight,Smiling Knight,4,Kingswood_Brotherhood,
Snatch,Snatch,7,Second_Sons,Sellsword
Snowylocks,Snowylocks,5,Three-eyed_crow,
Softfoot,Softfoot,5,Night's_Watch,Order
Soren_Shieldbreaker,Soren Shieldbreaker,5,Mance_Rayder,Beyond_the_Wall
Spare_Boot,Spare Boot,5,Night's_Watch,Order
The_Sparr,The Sparr,14,House_Sparr,Iron_Islands
Spotted_Cat,Spotted Cat,7,,
Spotted_Pate,Spotted Pate,11,,
Spotted_Pate_of_Maidenpool,Spotted Pate of Maidenpool,5,Night's_Watch,Order
Squint,Squint,5,House_Greyjoy,Iron_Islands
Squinter,Squinter,5,Faceless_Men,Essos
Squirrel_(free_folk),Squirrel,5,Mance_Rayder,Beyond_the_Wall
Stableboy_at_King's_Landing,Stableboy at King's Landing,5,House_Baratheon_of_King's_Landing,Crownlands
Lord_Stackspear_(father_of_Alys),Lord Stackspear (father of Alys),1,House_Stackspear,Westerlands
Stafford_Lannister,Stafford Lannister,4,House_Lannister,Westerlands
Stalwart_Shield,Stalwart Shield,7,Unsullied,Essos
Stannis_Baratheon,Stannis Baratheon,8,House_Baratheon_of_Dragonstone,Crownlands
Stannis_Seaworth,Stannis Seaworth,8,House_Seaworth,Stormlands
Stanton_Piper,Stanton Piper,2,House_Piper,Riverlands
Starved_man,Starved man,5,Faceless_Men,Essos
Lady_Staunton,Lady Staunton,2,House_Staunton,Crownlands
Lord_Staunton,Lord Staunton,2,House_Staunton,Crownlands
Lord_Staunton_(father_of_Cassella),Lord Staunton (father of Cassella),3,House_Staunton,Crownlands
Steelskin,Steelskin,7,House_of_Loraq,Essos
Steely_Pate,Steely Pate,1,,
Steffar_Stammerer,Steffar Stammerer,14,House_Greyjoy,Iron_Islands
Steffarion_Sparr,Steffarion Sparr,14,House_Sparr,Iron_Islands
Steffon_Baratheon,Steffon Baratheon,7,House_Baratheon,Stormlands
Steffon_Connington,Steffon Connington,2,House_Connington,Stormlands
Steffon_Darklyn,Steffon Darklyn,2,House_Darklyn,Crownlands
Steffon_Fossoway,Steffon Fossoway,1,House_Fossoway_of_Cider_Hall,
Steffon_Hollard,Steffon Hollard,7,House_Hollard,
Steffon_Seaworth,Steffon Seaworth,8,House_Seaworth,Stormlands
Steffon_Sunderland,Steffon Sunderland,3,House_Sunderland,Vale
Steffon_Swyft,Steffon Swyft,4,House_Swyft,Westerlands
Steffon_Varner,Steffon Varner,8,House_Varner,Reach
Stevron_Frey,Stevron Frey,4,House_Frey,Riverlands
Stiv,Stiv,5,Night's_Watch,Order
Lord_Stokeworth,Lord Stokeworth,2,House_Stokeworth,Crownlands
Stone_Thumbs,Stone Thumbs,5,Mance_Rayder,Beyond_the_Wall
Stonehand,Stonehand,14,,
Stonesnake,Stonesnake,5,Night's_Watch,Order
Lady_Stonetree_(wife_of_Quellon_Greyjoy),Lady Stonetree (wife of Quellon Greyjoy),14,House_Greyjoy,Iron_Islands
Lord_Stonetree,Lord Stonetree,14,House_Stonetree,
Stygg,Stygg,5,House_Greyjoy,Iron_Islands
Styr,Styr,5,Thenns,
Sumner_Crakehall,Sumner Crakehall,4,House_Crakehall,Westerlands
Lady_Sunderly_(wife_of_Quellon_Greyjoy),Lady Sunderly (wife of Quellon Greyjoy),14,House_Sunderly,Iron_Islands
Lord_Sunglass,Lord Sunglass,8,House_Sunglass,Crownlands
Sure_Spear,Sure Spear,7,Unsullied,Essos
Surly_lad,Surly lad,3,House_Wylde,Stormlands
Sunset_girl,Sunset girl,12,,
Lord_Sweet,Lord Sweet,8,House_Sweet,
Sweets,Sweets,7,House_of_Qaggaz,
Lord_Swyft,Lord Swyft,2,House_Swyft,Westerlands
Sybassion,Sybassion,7,,
Sybell_Spicer,Sybell Spicer,4,House_Spicer,Westerlands
Sybelle_Glover,Sybelle Glover,14,House_Locke,North
Sylas_the_Grim,Sylas the Grim,2,,
Sylas_Sourmouth,Sylas Sourmouth,5,House_Greyjoy,Iron_Islands
Sylva_Santagar,Sylva Santagar,12,House_Santagar,Dorne
Sylvenna_Sand,Sylvenna Sand,2,House_of_Kisses,
Symeon_Star-Eyes,Symeon Star-Eyes,1,,
Symon_Hollard,Symon Hollard,7,House_Darklyn,Crownlands
Symon_Santagar,Symon Santagar,12,House_Santagar,Dorne
Symon_Silver_Tongue,Symon Silver Tongue,12,,
Symon_Stripeback,Symon Stripeback,7,House_Targaryen,Crownlands
Symond_Botley,Symond Botley,14,House_Botley,Iron_Islands
Symond_Crayne,Symond Crayne,3,House_Crayne,Vale
Symond_Frey,Symond Frey,4,House_Frey,Riverlands
Symond_Staunton,Symond Staunton,7,House_Staunton,Crownlands
Symond_Templeton,Symond Templeton,12,House_Templeton,Vale
Syrio_Forel,Syrio Forel,5,House_Stark,North
Taena_Merryweather,Taena Merryweather,12,House_Merryweather,Reach
Tagganaro,Tagganaro,5,,
Tal_Toraq,Tal Toraq,7,House_Targaryen,Crownlands
Talbert_Serry,Talbert Serry,14,House_Serry,Reach
Talea,Talea,5,,
Talla_Tarly,Talla Tarly,5,House_Tarly,Reach
Tallad,Tallad,12,House_Baratheon_of_King's_Landing,Crownlands
Tanda_Stokeworth,Tanda Stokeworth,12,House_Stokeworth,Crownlands
Tanselle,Tanselle,1,,
Tansy_(innkeep),Tansy (innkeep),4,Peach,
Tansy_(orphan),Tansy (orphan),12,,
Tanton_Fossoway,Tanton Fossoway,12,House_Fossoway_of_Cider_Hall,
Last_Lord_Tarbeck,Last Lord Tarbeck,1,House_Tarbeck,Westerlands
Lord_Tarbeck_(son_of_Alyn),Lord Tarbeck (son of Alyn),3,House_Tarbeck,Westerlands
Tarber,Tarber,11,,
Targon,Targon,12,,
Tarle_the_Thrice-Drowned,Tarle the Thrice-Drowned,14,,
Tarth_triplets,Tarth triplets,3,,
Tattered_Prince,Tattered Prince,7,Windblown,Sellsword
Teora_Hunter,Teora Hunter,13,House_Hunter,Vale
Teora_Kyndall,Teora Kyndall,1,House_Kyndall,Westerlands
Teora_Toland,Teora Toland,12,House_Toland,Dorne
Ternesio_Terys,Ternesio Terys,5,,
Terrance_Lynderly,Terrance Lynderly,12,House_Lynderly,Vale
Terrence_Kenning,Terrence Kenning,12,House_Kenning_of_Kayce,
Terrence_Toyne,Terrence Toyne,1,House_Toyne,Stormlands
Terro,Terro,5,,
Tess,Tess,2,House_Greyjoy,Iron_Islands
Tessario,Tessario,2,House_Peake,Reach
Thaddeus_Rowan,Thaddeus Rowan,2,House_Rowan,Reach
Theo_Bolling,Theo Bolling,3,House_Bolling,Stormlands
Theo_Charlton,Theo Charlton,9,House_Charlton,Riverlands
Theo_Frey,Theo Frey,4,House_Frey,Riverlands
Theo_Tyrell,Theo Tyrell,3,House_Tyrell,Reach
Theo_Wull,Theo Wull,5,House_Wull,North
Theobald,Theobald,11,Citadel,Order
Theodan_Wells,Theodan Wells,12,House_Wells,Dorne
Theomar_Smallwood,Theomar Smallwood,4,House_Smallwood,Riverlands
Theomore,Theomore,8,House_Lannister_of_Lannisport,Westerlands
Theomore_Manderly,Theomore Manderly,3,House_Manderly,North
Theon_Greyjoy,Theon Greyjoy,5,House_Greyjoy,Iron_Islands
Theon_Stark,Theon Stark,14,,
Therry,Therry,8,House_Manderly,North
Thistle,Thistle,5,Mance_Rayder,Beyond_the_Wall
Thoren_Smallwood,Thoren Smallwood,5,House_Smallwood,Riverlands
Thormor_Ironmaker,Thormor Ironmaker,14,House_Ironmaker,Iron_Islands
Thoron_True,Thoron True,2,House_Velaryon,Crownlands
Thoros_of_Myr,Thoros of Myr,5,Brotherhood_without_banners,Outlaw
Three_Toes,Three Toes,4,Brave_Companions,Sellsword
Three-Tooth,Three-Tooth,14,House_Harlaw,Iron_Islands
Tickler,Tickler,11,House_Clegane,Westerlands
Tigaro_Moraqos,Tigaro Moraqos,2,,
Tim_Stone,Tim Stone,5,Night's_Watch,Order
Tim_Tangletongue,Tim Tangletongue,5,Night's_Watch,Order
Timeon,Timeon,12,Brave_Companions,Sellsword
Timett,Timett,12,Burned_Men,
Timon,Timon,8,,
Timoth,Timoth,12,House_Martell,Dorne
Timotty_Snow,Timotty Snow,2,Blacks,Crownlands
Tion_Frey,Tion Frey,4,House_Frey,Riverlands
Tion_Lannister,Tion Lannister,1,House_Lannister,Westerlands
Tion_Tarbeck,Tion Tarbeck,1,House_Tarbeck,Westerlands
