ID,name,community,primary_house,community_dominant_house,agrees_with_community
Griffith_Goode,Griffith Goode,3,House_Goode,House_Targaryen,False
Grigg_the_Goat,Grigg the Goat,5,Mance_Rayder,Night's_Watch,False
Grimtongue,Grimtongue,8,House_Greyjoy,House_Greyjoy,True
Grisel,Grisel,0,House_Baelish,House_Martell,False
Grisella,Grisella,5,,Night's_Watch,False
Groleo,Groleo,7,House_Targaryen,House_Targaryen,True
Grover_Tully,Grover Tully,2,House_Tully,House_Stark,False
Grubbs,Grubbs,5,Night's_Watch,Night's_Watch,True
Grunt,Grunt,5,House_Bolton,Night's_Watch,False
Gueren,Gueren,5,Night's_Watch,Night's_Watch,True
Gulian,Gulian,13,Citadel,House_Frey,False
Gulian_Swann,Gulian Swann,0,House_Swann,House_Martell,False
Guncer_Sunglass,Guncer Sunglass,12,House_Sunglass,House_Baratheon_of_Dragonstone,False
Gunthor,Gunthor,0,Stone_Crows,House_Martell,False
Gunthor_Darklyn,Gunthor Darklyn,2,House_Darklyn,House_Stark,False
Gunthor_Goodbrother,Gunthor Goodbrother,2,House_Goodbrother,House_Stark,False
Gunthor_Hightower,Gunthor Hightower,5,House_Hightower,Night's_Watch,False
Gunthor_Royce,Gunthor Royce,2,House_Royce,House_Stark,False
Guthor_Grimm,Guthor Grimm,0,House_Grimm,House_Martell,False
Guy_Lothston,Guy Lothston,3,House_Lothston,House_Targaryen,False
Guyard_Morrigen,Guyard Morrigen,12,House_Morrigen,House_Baratheon_of_Dragonstone,False
Gwayne_Corbray,Gwayne Corbray,14,House_Corbray,House_Targaryen,False
Gwayne_Gaunt,Gwayne Gaunt,7,House_Gaunt,House_Targaryen,False
Gwayne_Hightower,Gwayne Hightower,2,House_Hightower,House_Stark,False
Gwenys_Rivers,Gwenys Rivers,14,House_Blackwood,House_Targaryen,False
Gwin_Goodbrother,Gwin Goodbrother,8,House_Goodbrother,House_Greyjoy,False
Gwynesse_Harlaw,Gwynesse Harlaw,8,House_Harlaw,House_Greyjoy,False
Gwyneth_Yronwood,Gwyneth Yronwood,7,House_Yronwood,House_Targaryen,False
Gylbert_Farwynd,Gylbert Farwynd,8,House_Farwynd_of_the_Lonely_Light,House_Greyjoy,False
Gyldayn,Gyldayn,2,Citadel,House_Stark,False
Gyleno_Dothare,Gyleno Dothare,13,,House_Frey,False
Gyles_Greycloak,Gyles Greycloak,13,Kingsguard,House_Frey,False
Gyles_Belgrave,Gyles Belgrave,2,House_Belgrave,House_Stark,False
Gyles_Farwynd,Gyles Farwynd,8,House_Farwynd_of_the_Lonely_Light,House_Greyjoy,False
Gyles_III_Gardener,Gyles III Gardener,14,,House_Targaryen,False
Gyles_Grafton,Gyles Grafton,0,House_Grafton,House_Martell,False
Gyles_Morrigen,Gyles Morrigen,3,House_Morrigen,House_Targaryen,False
Gyles_Rosby,Gyles Rosby,0,House_Rosby,House_Martell,False
Gyles_Yronwood,Gyles Yronwood,2,House_Yronwood,House_Stark,False
Gylo_Rhegan,Gylo Rhegan,7,Long_Lances,House_Targaryen,False
Gyloro_Dothare,Gyloro Dothare,13,,House_Frey,False
Gynir,Gynir,5,House_Greyjoy,Night's_Watch,False
Gysella_Goodbrother,Gysella Goodbrother,8,House_Goodbrother,House_Greyjoy,False
Haegon_Blackfyre,Haegon Blackfyre,14,House_Blackfyre,House_Targaryen,False
Haereg,Haereg,8,Citadel,House_Greyjoy,False
Hagen,Hagen,8,,House_Greyjoy,False
Hagen's_daughter,Hagen's daughter,8,House_Greyjoy,House_Greyjoy,True
Haggo,Haggo,7,Drogo,House_Targaryen,False
Haggon,Haggon,5,,Night's_Watch,False
Hake,Hake,5,Night's_Watch,Night's_Watch,True
Hake_(archmaester),Hake,8,Citadel,House_Greyjoy,False
Hairy_Hal,Hairy Hal,5,Night's_Watch,Night's_Watch,True
Hal_(Hog),Hal,12,House_Baratheon_of_Dragonstone,House_Baratheon_of_Dragonstone,True
Halder,Halder,5,Night's_Watch,Night's_Watch,True
Haldon,Haldon,7,House_Targaryen,House_Targaryen,True
Hali,Hali,5,,Night's_Watch,False
Halleck,Halleck,5,Mance_Rayder,Night's_Watch,False
Halleck_Hoare,Halleck Hoare,9,,House_Blackwood,False
Hallis_Hornwood,Hallis Hornwood,2,House_Hornwood,House_Stark,False
Hallis_Mollen,Hallis Mollen,5,House_Mollen,Night's_Watch,False
Hallyne,Hallyne,0,Alchemists'_Guild,House_Martell,False
Halmon_Paege,Halmon Paege,13,House_Paege,House_Frey,False
Halys_Hornwood,Halys Hornwood,5,House_Hornwood,Night's_Watch,False
Hammer,Hammer,7,Second_Sons,House_Targaryen,False
Hammer_of_the_Hills,Hammer of the Hills,1,,House_Tully,False
Hamish_the_Harper,Hamish the Harper,0,,House_Martell,False
Handsome_man,Handsome man,13,Faceless_Men,House_Frey,False
Hanna_Harroway,Hanna Harroway,3,House_Harroway,House_Targaryen,False
Harbert,Harbert,12,House_Baratheon,House_Baratheon_of_Dragonstone,False
Harbert_Paege,Harbert Paege,14,House_Paege,House_Targaryen,False
Hareth_(Mole's_Town),Hareth,5,Night's_Watch,Night's_Watch,True
Harghaz,Harghaz,7,,House_Targaryen,False
Six-Toed_Harl,Six-Toed Harl,8,,House_Greyjoy,False
Harlan_Grandison,Harlan Grandison,7,House_Grandison,House_Targaryen,False
Harlan_Hunter,Harlan Hunter,5,House_Hunter,Night's_Watch,False
Harlan_Hoare,Harlan Hoare,9,House_Hoare,House_Blackwood,False
Harlan_Tyrell,Harlan Tyrell,3,House_Tyrell,House_Targaryen,False
Harle_the_Handsome,Harle the Handsome,5,Mance_Rayder,Night's_Watch,False
Harle_the_Huntsman,Harle the Huntsman,5,Mance_Rayder,Night's_Watch,False
Harlon_Botley,Harlon Botley,8,House_Botley,House_Greyjoy,False
Harlon_Greyjoy,Harlon Greyjoy,8,House_Greyjoy,House_Greyjoy,True
Harma,Harma,5,Mance_Rayder,Night's_Watch,False
Harmen_Uller,Harmen Uller,0,House_Uller,House_Martell,False
Harmon_Dondarrion,Harmon Dondarrion,3,House_Dondarrion,House_Targaryen,False
Harmon_of_the_Reeds,Harmon of the Reeds,2,Blacks,House_Stark,False
Harmond_Umber,Harmond Umber,12,House_Umber,House_Baratheon_of_Dragonstone,False
Harmund_Sharp,Harmund Sharp,8,House_Sharp,House_Greyjoy,False
Harmune,Harmune,5,Citadel,Night's_Watch,False
Harra,Harra,13,House_Whent,House_Frey,False
Harrag_Hoare,Harrag Hoare,8,,House_Greyjoy,False
Harrag_Sharp,Harrag Sharp,5,House_Sharp,Night's_Watch,False
Harrald_Halfdrowned,Harrald Halfdrowned,14,,House_Targaryen,False
Harras_Harlaw,Harras Harlaw,8,House_Harlaw_of_Grey_Garden,House_Greyjoy,False
Harras_Hoare,Harras Hoare,8,,House_Greyjoy,False
Harren_Botley,Harren Botley,8,House_Botley,House_Greyjoy,False
Harren_Half-Hoare,Harren Half-Hoare,8,,House_Greyjoy,False
Harren_Hoare,Harren Hoare,3,House_Hoare,House_Targaryen,False
Harren_the_Red,Harren the Red,3,House_Hoare,House_Targaryen,False
Harrion_Karstark,Harrion Karstark,13,House_Karstark,House_Frey,False
Harrold_Darke,Harrold Darke,2,House_Darke,House_Stark,False
Harrold_Hardyng,Harrold Hardyng,5,House_Hardyng,Night's_Watch,False
Harrold_Langward,Harrold Langward,3,House_Langward,House_Targaryen,False
Harrold_Osgrey,Harrold Osgrey,14,House_Osgrey,House_Targaryen,False
Harrold_Rogers,Harrold Rogers,12,House_Rogers,House_Baratheon_of_Dragonstone,False
Harrold_Westerling,Harrold Westerling,3,House_Westerling,House_Targaryen,False
Harry_Penny,Harry Penny,2,House_Penny,House_Stark,False
Harry_Rivers,Harry Rivers,13,House_Bracken,House_Frey,False
Harry_Strickland,Harry Strickland,7,House_Strickland,House_Targaryen,False
Harsley,Harsley,13,,House_Frey,False
Lord_Harte,Lord Harte,2,House_Harte,House_Stark,False
Harwin,Harwin,13,House_Stark,House_Frey,False
Harwin_Strong,Harwin Strong,2,House_Strong,House_Stark,False
Harwood_Fell,Harwood Fell,12,House_Fell,House_Baratheon_of_Dragonstone,False
Harwood_Stout,Harwood Stout,5,House_Stout,Night's_Watch,False
Harwyn_Hoare,Harwyn Hoare,9,House_Hoare,House_Blackwood,False
Harwyn_Plumm,Harwyn Plumm,13,House_Plumm,House_Frey,False
Harys_Cobb,Harys Cobb,12,House_Cobb,House_Baratheon_of_Dragonstone,False
Harys_Haigh,Harys Haigh,13,House_Haigh,House_Frey,False
Harys_Hogg,Harys Hogg,3,House_Hogg,House_Targaryen,False
Harys_Horpe,Harys Horpe,3,House_Horpe,House_Targaryen,False
Harys_Swyft,Harys Swyft,0,House_Swyft,House_Martell,False
Lord_Hayford,Lord Hayford,14,House_Hayford,House_Targaryen,False
Lord_Hayford_(Dance),Lord Hayford (Dance),2,House_Hayford,House_Stark,False
Hayhead,Hayhead,13,House_Stark,House_Frey,False
Hazel_Harte,Hazel Harte,2,House_Harte,House_Stark,False
Hazrak_zo_Loraq,Hazrak zo Loraq,7,House_of_Loraq,House_Targaryen,False
Hazzea,Hazzea,7,,House_Targaryen,False
Hazzea's_father,Hazzea's father,7,,House_Targaryen,False
Helaena_Targaryen,Helaena Targaryen,2,House_Targaryen,House_Stark,False
Helicent_Uffering,Helicent Uffering,14,House_Uffering,House_Targaryen,False
Helliweg,Helliweg,5,Citadel,Night's_Watch,False
Helly,Helly,13,Peach,House_Frey,False
Helman_Tallhart,Helman Tallhart,13,House_Tallhart,House_Frey,False
Helya,Helya,8,House_Greyjoy,House_Greyjoy,True
Hendry_Bracken,Hendry Bracken,13,House_Bracken,House_Frey,False
Henk_the_Helm,Henk the Helm,5,Mance_Rayder,Night's_Watch,False
Henly_(Maester),Henly,13,Citadel,House_Frey,False
Henly_(House_Ashford),Henly,14,House_Ashford,House_Targaryen,False
Young_Henly,Young Henly,5,Night's_Watch,Night's_Watch,True
Old_Henly,Old Henly,5,Night's_Watch,Night's_Watch,True
Henrietta_Woodhull,Henrietta Woodhull,2,House_Woodhull,House_Stark,False
Herbert_Bolling,Herbert Bolling,0,House_Bolling,House_Martell,False
Herman_Rollingford,Herman Rollingford,2,House_Rollingford,House_Stark,False
Hero,Hero,7,Unsullied,House_Targaryen,False
Herryk,Herryk,5,Citadel,Night's_Watch,False
Heward,Heward,5,House_Stark,Night's_Watch,False
Hibald,Hibald,0,,House_Martell,False
High_Lickspittle,High Lickspittle,3,Faith_of_the_Seven,House_Targaryen,False
High_Septon_(Aegon_I),High Septon (Aegon I),3,Faith_of_the_Seven,House_Targaryen,False
High_Septon_(Aegon_III),High Septon (Aegon III),2,Faith_of_the_Seven,House_Stark,False
High_Septon_(Aegon_V),High Septon (Aegon V),7,Faith_of_the_Seven,House_Targaryen,False
High_Septon_(Aegon's_Conquest),High Septon (Aegon's Conquest),3,Faith_of_the_Seven,House_Targaryen,False
High_Septon_(Aenys_I),High Septon (Aenys I),3,Faith_of_the_Seven,House_Targaryen,False
High_Septon_(Aerys_II),High Septon (Aerys II),7,Faith_of_the_Seven,House_Targaryen,False
High_Septon_(Baelor_I),High Septon (Baelor I),14,Faith_of_the_Seven,House_Targaryen,False
High_Septon_(brother_of_Donnel_Hightower),High Septon (brother of Donnel Hightower),3,House_Hightower,House_Targaryen,False
High_Septon_(child),High Septon (child),14,Faith_of_the_Seven,House_Targaryen,False
High_Septon_(Daeron_II),High Septon (Daeron II),14,Faith_of_the_Seven,House_Targaryen,False
High_Septon_(Dance_of_the_Dragons),High Septon (Dance of the Dragons),2,Faith_of_the_Seven,House_Stark,False
High_Septon_(fat_one),High Septon (fat one),0,Faith_of_the_Seven,House_Martell,False
High_Septon_(Maekar_I),High Septon (Maekar I),14,Faith_of_the_Seven,House_Targaryen,False
High_Septon_(Regency_of_Aegon_III),High Septon (Regency of Aegon III),2,Faith_of_the_Seven,House_Stark,False
High_Septon_(stonemason),High Septon (stonemason),14,Faith_of_the_Seven,House_Targaryen,False
High_Septon_(Tyrion's),High Septon (Tyrion's),0,Faith_of_the_Seven,House_Martell,False
High_Sparrow,High Sparrow,0,Faith_of_the_Seven,House_Martell,False
Lord_Hightower,Lord Hightower,2,House_Hightower,House_Stark,False
Hildy,Hildy,13,,House_Frey,False
Hilmar_Drumm,Hilmar Drumm,8,House_Drumm,House_Greyjoy,False
Hizdahr_zo_Loraq,Hizdahr zo Loraq,7,House_of_Loraq,House_Targaryen,False
Lord_Commander_Hoare,Lord Commander Hoare,9,House_Hoare,House_Blackwood,False
Hoarfrost_Umber,Hoarfrost Umber,5,House_Umber,Night's_Watch,False
Hobb,Hobb,5,Night's_Watch,Night's_Watch,True
Hobb_the_Hewer,Hobb the Hewer,2,,House_Stark,False
Hobber_Redwyne,Hobber Redwyne,0,House_Redwyne,House_Martell,False
Hobert_Hightower,Hobert Hightower,2,House_Hightower,House_Stark,False
Hod,Hod,13,,House_Frey,False
Hodor,Hodor,5,House_Stark,Night's_Watch,False
Hoke,Hoke,13,House_Lannister,House_Frey,False
Hollis_Teague,Hollis Teague,9,,House_Blackwood,False
Holly,Holly,5,Mance_Rayder,Night's_Watch,False
Hooded_man,Hooded man,5,,Night's_Watch,False
Hop-Bean,Hop-Bean,0,,House_Martell,False
Hop-Robin,Hop-Robin,5,Night's_Watch,Night's_Watch,True
Horas_Harroway,Horas Harroway,3,House_Harroway,House_Targaryen,False
Horas_Redwyne,Horas Redwyne,0,House_Redwyne,House_Martell,False
Horgan_Hoare,Horgan Hoare,8,,House_Greyjoy,False
Horned_Lord,Horned Lord,5,,Night's_Watch,False
Horonno,Horonno,0,Tigers_(Volantis),House_Martell,False
Horton_Redfort,Horton Redfort,5,House_Redfort,Night's_Watch,False
Horys_Hill,Horys Hill,3,Faith_of_the_Seven,House_Targaryen,False
Hosman_Norcross,Hosman Norcross,12,House_Norcross,House_Baratheon_of_Dragonstone,False
Hosteen_Frey,Hosteen Frey,13,House_Frey,House_Frey,True
Hoster_Blackwood,Hoster Blackwood,13,House_Blackwood,House_Frey,False
Hoster_Tully,Hoster Tully,13,House_Tully,House_Frey,False
Hot_Pie,Hot Pie,13,,House_Frey,False
Hother_Umber,Hother Umber,5,House_Umber,Night's_Watch,False
Hotho_Harlaw,Hotho Harlaw,8,House_Harlaw_of_the_Tower_of_Glimmering,House_Greyjoy,False
Hotho_Harlaw's_daughter,Hotho Harlaw's daughter,8,House_Harlaw_of_the_Tower_of_Glimmering,House_Greyjoy,False
House_of_the_Undying_servitor,House of the Undying servitor,7,Undying_Ones,House_Targaryen,False
Howard_Bullock,Howard Bullock,3,House_Bullock,House_Targaryen,False
Howd_Wanderer,Howd Wanderer,5,Mance_Rayder,Night's_Watch,False
Howland_Reed,Howland Reed,5,House_Reed,Night's_Watch,False
Hubard_Rambton,Hubard Rambton,12,House_Rambton,House_Baratheon_of_Dragonstone,False
Hubert_Arryn,Hubert Arryn,3,House_Arryn,House_Targaryen,False
Hugh,Hugh,0,House_Arryn,House_Martell,False
Hugh_Beesbury,Hugh Beesbury,0,House_Beesbury,House_Martell,False
Hugh_Grandison,Hugh Grandison,0,House_Grandison,House_Martell,False
Hugh_Clifton,Hugh Clifton,0,House_Clifton,House_Martell,False
Hugh_Hammer,Hugh Hammer,2,Blacks,House_Stark,False
Hugh_Hungerford,Hugh Hungerford,7,Windblown,House_Targaryen,False
Hugo_Vance,Hugo Vance,13,House_Vance_of_Atranta,House_Frey,False
Hugo_Vance_(lord),Hugo Vance,2,House_Vance_of_Wayfarer's_Rest,House_Stark,False
Hugo_Wull,Hugo Wull,5,House_Wull,Night's_Watch,False
Hugor_of_the_Hill,Hugor of the Hill,0,,House_Martell,False
Hukko,Hukko,0,,House_Martell,False
Hullen,Hullen,5,House_Stark,Night's_Watch,False
Humfrey_Beesbury,Humfrey Beesbury,14,House_Beesbury,House_Targaryen,False
Humfrey_Bracken,Humfrey Bracken,2,House_Bracken,House_Stark,False
Humfrey_Clifton,Humfrey Clifton,12,House_Clifton,House_Baratheon_of_Dragonstone,False
Humfrey_Hardyng,Humfrey Hardyng,14,House_Hardyng,House_Targaryen,False
Humfrey_Hewett,Humfrey Hewett,8,House_Hewett,House_Greyjoy,False
Humfrey_Hightower,Humfrey Hightower,7,House_Hightower,House_Targaryen,False
Humfrey_Lefford,Humfrey Lefford,2,House_Lefford,House_Stark,False
Humfrey_Stone,Humfrey Stone,7,Golden_Company,House_Targaryen,False
Humfrey_Swyft,Humfrey Swyft,13,House_Swyft,House_Frey,False
Humfrey_I_Teague,Humfrey I Teague,9,,House_Blackwood,False
Humfrey_II_Teague,Humfrey II Teague,9,,House_Blackwood,False
Humfrey_the_Mummer,Humfrey the Mummer,3,Kingsguard,House_Targaryen,False
Humfrey_Wagstaff,Humfrey Wagstaff,0,House_Wagstaff,House_Martell,False
Humfrey_Waters,Humfrey Waters,0,City_Watch_of_King's_Landing,House_Martell,False
Hunchbacked_septon,Hunchbacked septon,14,Faith_of_the_Seven,House_Targaryen,False
Hunnimore,Hunnimore,2,Citadel,House_Stark,False
Husband,Husband,13,Brotherhood_without_banners,House_Frey,False
Hyle_Hunt,Hyle Hunt,0,House_Hunt,House_Martell,False
Iggo,Iggo,13,Brave_Companions,House_Frey,False
Illifer,Illifer,0,,House_Martell,False
Illyrio_Mopatis,Illyrio Mopatis,7,House_Targaryen,House_Targaryen,True
Illyrio_Mopatis's_first_wife,Illyrio Mopatis's first wife,7,,House_Targaryen,False
Ilyn_Payne,Ilyn Payne,0,House_Payne,House_Martell,False
Imry_Florent,Imry Florent,12,House_Florent,House_Baratheon_of_Dragonstone,False
Ironbelly,Ironbelly,0,,House_Martell,False
Irri,Irri,7,Drogo,House_Targaryen,False
Isembard_Arryn,Isembard Arryn,2,House_Arryn_of_Gulltown,House_Stark,False
Ithoke,Ithoke,7,House_of_Loraq,House_Targaryen,False
Izembaro,Izembaro,13,The_Gate,House_Frey,False
Jacaerys_Velaryon,Jacaerys Velaryon,2,House_Velaryon,House_Stark,False
Jace_(Night's_Watch),Jace (Night's Watch),5,Night's_Watch,Night's_Watch,True
Jacelyn_Bywater,Jacelyn Bywater,0,House_Bywater,House_Martell,False
Black_Jack_Bulwer,Black Jack Bulwer,5,House_Bulwer,Night's_Watch,False
Ginger_Jack,Ginger Jack,7,Windblown,House_Targaryen,False
Jack_Crabb,Jack Crabb,5,House_Crabb,Night's_Watch,False
Jack-Be-Lucky,Jack-Be-Lucky,13,Brotherhood_without_banners,House_Frey,False
Jack_Bulwer,Jack Bulwer,5,House_Bulwer,Night's_Watch,False
Jack_Musgood,Jack Musgood,12,House_Musgood,House_Baratheon_of_Dragonstone,False
Jacks,Jacks,5,House_Stark,Night's_Watch,False
Jaehaera_Targaryen,Jaehaera Targaryen,2,House_Targaryen,House_Stark,False
Jaehaerys_I_Targaryen,Jaehaerys I Targaryen,3,House_Targaryen,House_Targaryen,True
Jaehaerys_Targaryen_(son_of_Aegon_II),Jaehaerys Targaryen,2,House_Targaryen,House_Stark,False
Jaehaerys_II_Targaryen,Jaehaerys II Targaryen,7,House_Targaryen,House_Targaryen,True
Jaehaerys_Targaryen_(son_of_Aerys_II),Jaehaerys Targaryen,7,House_Targaryen,House_Targaryen,True
Jafer_Flowers,Jafer Flowers,5,Night's_Watch,Night's_Watch,True
Jaggot,Jaggot,0,Stone_Crows,House_Martell,False
Jaime_Corbray,Jaime Corbray,1,House_Corbray,House_Tully,False
Jaime_Lannister,Jaime Lannister,13,House_Lannister,House_Frey,False
Jalabhar_Xho,Jalabhar Xho,0,House_Xho,House_Martell,False
Jammos_Frey,Jammos Frey,13,House_Frey,House_Frey,True
Janei_Lannister,Janei Lannister,0,House_Lannister,House_Martell,False
Janna_Tyrell,Janna Tyrell,0,House_Tyrell,House_Martell,False
Janos_Slynt,Janos Slynt,5,City_Watch_of_King's_Landing,Night's_Watch,False
Janyce_Hunter,Janyce Hunter,13,House_Hunter,House_Frey,False
Jaqen_H'ghar,Jaqen H'ghar,13,House_Lorch,House_Frey,False
Jared_Frey,Jared Frey,13,House_Frey,House_Frey,True
Jaremy_Rykker,Jaremy Rykker,5,House_Rykker,Night's_Watch,False
Jarl,Jarl,5,Mance_Rayder,Night's_Watch,False
Jarman_Buckwell,Jarman Buckwell,5,House_Buckwell,Night's_Watch,False
Jason_Mallister,Jason Mallister,13,House_Mallister,House_Frey,False
Jason_Lannister,Jason Lannister,2,House_Lannister,House_Stark,False
Jason_Lannister_(son_of_Gerold),Jason Lannister,14,House_Lannister,House_Targaryen,False
Jasper_Arryn,Jasper Arryn,5,House_Arryn,Night's_Watch,False
Jasper_Waynwood,Jasper Waynwood,5,House_Waynwood,Night's_Watch,False
Jasper_Wylde,Jasper Wylde,2,House_Wylde,House_Stark,False
Jate,Jate,13,,House_Frey,False
Jate_Blackberry,Jate Blackberry,12,House_Blackberry,House_Baratheon_of_Dragonstone,False
Jax,Jax,5,Night's_Watch,Night's_Watch,True
Jayde,Jayde,0,Chataya's_brothel,House_Martell,False
Jayne_Bracken,Jayne Bracken,0,House_Bracken,House_Martell,False
Jayne_Ladybright,Jayne Ladybright,0,House_Ladybright,House_Martell,False
Jeffory_Mallister,Jeffory Mallister,5,House_Mallister,Night's_Watch,False
Jena_Dondarrion,Jena Dondarrion,14,House_Dondarrion,House_Targaryen,False
Jennelyn_Fowler,Jennelyn Fowler,0,House_Fowler,House_Martell,False
Jennis_Templeton,Jennis Templeton,3,House_Templeton,House_Targaryen,False
Jenny_of_Oldstones,Jenny of Oldstones,7,House_Targaryen,House_Targaryen,True
Penny_Jenny,Penny Jenny,14,Pussywillows,House_Targaryen,False
Jeor_Mormont,Jeor Mormont,5,House_Mormont,Night's_Watch,False
Jeremy_Norridge,Jeremy Norridge,14,House_Norridge,House_Targaryen,False
Jeren,Jeren,5,Night's_Watch,Night's_Watch,True
Jessamyn_Manderly,Jessamyn Manderly,3,House_Manderly,House_Targaryen,False
Jessamyn_Redfort,Jessamyn Redfort,2,House_Redfort,House_Stark,False
Grey_Jeyne,Grey Jeyne,5,,Night's_Watch,False
Red_Jeyne,Red Jeyne,5,,Night's_Watch,False
Jeyne_Arryn,Jeyne Arryn,2,House_Arryn,House_Stark,False
Jeyne_Beesbury,Jeyne Beesbury,13,House_Beesbury,House_Frey,False
Jeyne_Darry,Jeyne Darry,13,House_Darry,House_Frey,False
Jeyne_Farman,Jeyne Farman,0,House_Farman,House_Martell,False
Jeyne_Fowler,Jeyne Fowler,0,House_Fowler,House_Martell,False
Jeyne_Harroway,Jeyne Harroway,3,House_Harroway,House_Targaryen,False
Jeyne_Heddle,Jeyne Heddle,0,Heddle_family,House_Martell,False
Jeyne_Lothston,Jeyne Lothston,14,House_Lothston,House_Targaryen,False
Jeyne_Marbrand,Jeyne Marbrand,14,House_Marbrand,House_Targaryen,False
Jeyne_Merryweather,Jeyne Merryweather,2,House_Merryweather,House_Stark,False
Jeyne_Mooton,Jeyne Mooton,2,House_Mooton,House_Stark,False
Jeyne_Poole,Jeyne Poole,5,House_Poole,Night's_Watch,False
Jeyne_Poore,Jeyne Poore,3,Poor_Fellows,House_Targaryen,False
Jeyne_Royce,Jeyne Royce,0,House_Royce,House_Martell,False
Jeyne_Rowan,Jeyne Rowan,2,House_Rowan,House_Stark,False
Jeyne_Swann,Jeyne Swann,13,House_Swann,House_Frey,False
Jeyne_Waters,Jeyne Waters,2,,House_Stark,False
Jeyne_Westerling_(wife_of_Maegor_I),Jeyne Westerling,3,House_Westerling,House_Targaryen,False
Jeyne_Westerling,Jeyne Westerling,13,House_Westerling,House_Frey,False
Jezhene,Jezhene,7,,House_Targaryen,False
Jhaqo,Jhaqo,7,Drogo's_khalasar,House_Targaryen,False
Jhiqui,Jhiqui,7,Drogo,House_Targaryen,False
Jhogo,Jhogo,7,Drogo,House_Targaryen,False
Joanna_Lannister,Joanna Lannister,14,House_Lannister,House_Targaryen,False
Jocasta_Lannister,Jocasta Tarbeck,3,House_Tarbeck,House_Targaryen,False
Jocelyn_Baratheon,Jocelyn Baratheon,3,House_Baratheon,House_Targaryen,False
Jocelyn_Penrose,Jocelyn Penrose,14,House_Penrose,House_Targaryen,False
